danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Track,Artist
0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,audio_features,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880,4,In the End,Linkin Park
0.842,0.745,2,-4.231,0,0.0399,0.281,2.61e-05,0.118,0.53,122.06,audio_features,4nrPB8O7Y7wsOCJdgXkthe,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,https://api.spotify.com/v1/tracks/4nrPB8O7Y7wsOCJdgXkthe,https://api.spotify.com/v1/audio-analysis/4nrPB8O7Y7wsOCJdgXkthe,214945,4,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap
0.824,0.469,1,-8.004,0,0.121,0.0056,0.676,0.0574,0.757,117.985,audio_features,3MTK8iRSs1etQTH2vWZyvY,spotify:track:3MTK8iRSs1etQTH2vWZyvY,https://api.spotify.com/v1/tracks/3MTK8iRSs1etQTH2vWZyvY,https://api.spotify.com/v1/audio-analysis/3MTK8iRSs1etQTH2vWZyvY,260625,4,The Way We Move - Extended Mix,PowerDress
0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,audio_features,2YpeDb67231RjR0MgVLzsG,spotify:track:2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,157067,4,Old Town Road,Lil Nas X
0.571,0.72,9,-4.089,1,0.0458,0.213,0.0,0.271,0.542,83.827,audio_features,2yzshFeBIwH8tWIqHEFLeD,spotify:track:2yzshFeBIwH8tWIqHEFLeD,https://api.spotify.com/v1/tracks/2yzshFeBIwH8tWIqHEFLeD,https://api.spotify.com/v1/audio-analysis/2yzshFeBIwH8tWIqHEFLeD,194563,4,un x100to,Grupo Frontera
0.918,0.681,1,-4.705,1,0.201,0.263,0.0,0.0615,0.706,139.057,audio_features,2FDTHlrBguDzQkp7PVj16Q,spotify:track:2FDTHlrBguDzQkp7PVj16Q,https://api.spotify.com/v1/tracks/2FDTHlrBguDzQkp7PVj16Q,https://api.spotify.com/v1/audio-analysis/2FDTHlrBguDzQkp7PVj16Q,229133,4,Sprinter,Dave
0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,audio_features,7BRD7x5pt8Lqa1eGYC4dzj,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,https://api.spotify.com/v1/tracks/7BRD7x5pt8Lqa1eGYC4dzj,https://api.spotify.com/v1/audio-analysis/7BRD7x5pt8Lqa1eGYC4dzj,303440,4,CHIHIRO,Billie Eilish
0.587,0.647,4,-3.385,0,0.327,0.619,0.0,0.106,0.686,90.123,audio_features,0DWdj2oZMBFSzRsi2Cvfzf,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,https://api.spotify.com/v1/tracks/0DWdj2oZMBFSzRsi2Cvfzf,https://api.spotify.com/v1/audio-analysis/0DWdj2oZMBFSzRsi2Cvfzf,197933,4,TQG,KAROL G
0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3,Perfect,Ed Sheeran
0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,audio_features,5fwSHlTEWpluwOM0Sxnh5k,spotify:track:5fwSHlTEWpluwOM0Sxnh5k,https://api.spotify.com/v1/tracks/5fwSHlTEWpluwOM0Sxnh5k,https://api.spotify.com/v1/audio-analysis/5fwSHlTEWpluwOM0Sxnh5k,287120,4,Pepas,Farruko
0.657,0.701,6,-8.183,0,0.0476,0.000162,0.866,0.0999,0.427,132.996,audio_features,5T959TzqCHhlMdkbLPelkc,spotify:track:5T959TzqCHhlMdkbLPelkc,https://api.spotify.com/v1/tracks/5T959TzqCHhlMdkbLPelkc,https://api.spotify.com/v1/audio-analysis/5T959TzqCHhlMdkbLPelkc,402403,4,Peekaboo,Dave Angel
0.668,0.758,5,-5.176,0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,audio_features,3dnP0JxCgygwQH9Gm7q7nb,spotify:track:3dnP0JxCgygwQH9Gm7q7nb,https://api.spotify.com/v1/tracks/3dnP0JxCgygwQH9Gm7q7nb,https://api.spotify.com/v1/audio-analysis/3dnP0JxCgygwQH9Gm7q7nb,165671,3,Ella Baila Sola,Eslabon Armado
0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,audio_features,1vYXt7VSjH9JIM5oRRo7vA,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/tracks/1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/audio-analysis/1vYXt7VSjH9JIM5oRRo7vA,176579,4,Dance The Night - From Barbie The Album,Dua Lipa
0.812,0.479,2,-5.678,0,0.333,0.213,1.21e-06,0.0756,0.559,169.922,audio_features,2UW7JaomAMuX9pZrjVpHAU,spotify:track:2UW7JaomAMuX9pZrjVpHAU,https://api.spotify.com/v1/tracks/2UW7JaomAMuX9pZrjVpHAU,https://api.spotify.com/v1/audio-analysis/2UW7JaomAMuX9pZrjVpHAU,234353,4,La Bebe - Remix,Yng Lvcas
0.625,0.733,2,-8.757,1,0.0488,0.00598,0.000983,0.375,0.244,172.09,audio_features,52eIcoLUM25zbQupAZYoFh,spotify:track:52eIcoLUM25zbQupAZYoFh,https://api.spotify.com/v1/tracks/52eIcoLUM25zbQupAZYoFh,https://api.spotify.com/v1/audio-analysis/52eIcoLUM25zbQupAZYoFh,270698,4,redrum,21 Savage
0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,46IZ0fSY2mpAiktS3KOqds,spotify:track:46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/tracks/46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/audio-analysis/46IZ0fSY2mpAiktS3KOqds,224695,4,Easy On Me,Adele
0.787,0.57,3,-5.881,1,0.225,0.0449,0.0,0.135,0.733,142.974,audio_features,6HgWWaMu31KdOpEG5l28BG,spotify:track:6HgWWaMu31KdOpEG5l28BG,https://api.spotify.com/v1/tracks/6HgWWaMu31KdOpEG5l28BG,https://api.spotify.com/v1/audio-analysis/6HgWWaMu31KdOpEG5l28BG,223879,4,All My Life (feat. J. Cole),Lil Durk
0.633,0.648,4,-6.645,1,0.062,0.121,2.62e-06,0.161,0.49,96.888,audio_features,0V3wPSX9ygBnCm8psDIegu,spotify:track:0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,200690,4,Anti-Hero,Taylor Swift
0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,audio_features,2tTmW7RDtMQtBk7m2rYeSw,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,https://api.spotify.com/v1/tracks/2tTmW7RDtMQtBk7m2rYeSw,https://api.spotify.com/v1/audio-analysis/2tTmW7RDtMQtBk7m2rYeSw,198938,4,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap
0.797,0.668,6,-5.819,1,0.0687,0.257,0.0,0.0876,0.69,131.067,audio_features,1aKvZDoLGkNMxoRYgkckZG,spotify:track:1aKvZDoLGkNMxoRYgkckZG,https://api.spotify.com/v1/tracks/1aKvZDoLGkNMxoRYgkckZG,https://api.spotify.com/v1/audio-analysis/1aKvZDoLGkNMxoRYgkckZG,160688,4,Magnetic,ILLIT
0.822,0.711,6,-4.943,1,0.0668,0.179,1.46e-05,0.083,0.934,102.984,audio_features,3cDyocF0Ibdfs1SFQk5cLZ,spotify:track:3cDyocF0Ibdfs1SFQk5cLZ,https://api.spotify.com/v1/tracks/3cDyocF0Ibdfs1SFQk5cLZ,https://api.spotify.com/v1/audio-analysis/3cDyocF0Ibdfs1SFQk5cLZ,199947,4,Lollipop,Darell
0.751,0.819,11,-4.372,0,0.0409,0.255,0.0,0.236,0.697,131.842,audio_features,0R6NfOiLzLj4O5VbYSJAjf,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,https://api.spotify.com/v1/tracks/0R6NfOiLzLj4O5VbYSJAjf,https://api.spotify.com/v1/audio-analysis/0R6NfOiLzLj4O5VbYSJAjf,172264,3,La Diabla,Xavi
0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,audio_features,4iZ4pt7kvcaH6Yo8UoZ4s2,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2,201800,4,Snooze,SZA
0.72,0.88,9,-2.834,1,0.101,0.0562,0.06,0.153,0.463,180.011,audio_features,05WVKTdZhlIMX4qqMLuo0f,spotify:track:05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/tracks/05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/audio-analysis/05WVKTdZhlIMX4qqMLuo0f,197333,4,BELLAKEO,Peso Pluma
0.75,0.674,8,-6.128,0,0.097,0.228,8.91e-05,0.122,0.392,123.026,audio_features,7dJYggqjKo71KI9sLzqCs8,spotify:track:7dJYggqjKo71KI9sLzqCs8,https://api.spotify.com/v1/tracks/7dJYggqjKo71KI9sLzqCs8,https://api.spotify.com/v1/audio-analysis/7dJYggqjKo71KI9sLzqCs8,265360,4,Agora Hills,Doja Cat
0.686,0.741,10,-7.986,0,0.0463,0.296,0.416,0.141,0.285,109.856,audio_features,4HkF60KSohsMheFD3hu28G,spotify:track:4HkF60KSohsMheFD3hu28G,https://api.spotify.com/v1/tracks/4HkF60KSohsMheFD3hu28G,https://api.spotify.com/v1/audio-analysis/4HkF60KSohsMheFD3hu28G,104000,4,Prada,cassï¿
0.762,0.802,11,-5.197,1,0.0368,0.0154,0.383,0.248,0.807,130.004,audio_features,18LrtjUyMolXdhGsKg2Ybu,spotify:track:18LrtjUyMolXdhGsKg2Ybu,https://api.spotify.com/v1/tracks/18LrtjUyMolXdhGsKg2Ybu,https://api.spotify.com/v1/audio-analysis/18LrtjUyMolXdhGsKg2Ybu,100308,4,Montagem Rave Eterno,Dj Samir
0.85,0.699,0,-3.292,1,0.0776,0.152,0.0,0.32,0.915,114.481,audio_features,0cVyQfDyRnMJ0V3rjjdlU3,spotify:track:0cVyQfDyRnMJ0V3rjjdlU3,https://api.spotify.com/v1/tracks/0cVyQfDyRnMJ0V3rjjdlU3,https://api.spotify.com/v1/audio-analysis/0cVyQfDyRnMJ0V3rjjdlU3,114234,4,Lil Boo Thang,Paul Russell
0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,audio_features,4MjDJD8cW7iVeWInc2Bdyj,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,https://api.spotify.com/v1/tracks/4MjDJD8cW7iVeWInc2Bdyj,https://api.spotify.com/v1/audio-analysis/4MjDJD8cW7iVeWInc2Bdyj,267194,4,MONACO,Bad Bunny
0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,audio_features,1xQ6trAsedVPCdbtDAmk0c,spotify:track:1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,171375,4,Laxed (Siren Beat),Jawsh 685
0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,audio_features,23RoR84KodL5HWvUTneQ1w,spotify:track:23RoR84KodL5HWvUTneQ1w,https://api.spotify.com/v1/tracks/23RoR84KodL5HWvUTneQ1w,https://api.spotify.com/v1/audio-analysis/23RoR84KodL5HWvUTneQ1w,231545,4,(It Goes Like) Nanana - Edit,Peggy Gou
0.812,0.587,5,-4.483,0,0.0477,0.0349,2.64e-06,0.123,0.664,123.041,audio_features,5b5cPscqVEMChvDqscVw26,spotify:track:5b5cPscqVEMChvDqscVw26,https://api.spotify.com/v1/tracks/5b5cPscqVEMChvDqscVw26,https://api.spotify.com/v1/audio-analysis/5b5cPscqVEMChvDqscVw26,209488,4,Training Season,Dua Lipa
0.64,0.552,2,-5.679,1,0.129,0.0215,0.0,0.119,0.112,144.941,audio_features,28drn6tQo95MRvO0jQEo5C,spotify:track:28drn6tQo95MRvO0jQEo5C,https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C,https://api.spotify.com/v1/audio-analysis/28drn6tQo95MRvO0jQEo5C,228267,4,Type Shit,Future
0.695,0.789,9,-2.05,1,0.0671,0.0651,1.39e-06,0.168,0.469,91.991,audio_features,6i8MbzVn4nzyjUcSoVcz7B,spotify:track:6i8MbzVn4nzyjUcSoVcz7B,https://api.spotify.com/v1/tracks/6i8MbzVn4nzyjUcSoVcz7B,https://api.spotify.com/v1/audio-analysis/6i8MbzVn4nzyjUcSoVcz7B,196467,4,Armageddon,aespa
0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4,The Box,Roddy Ricch
0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,audio_features,27NovPIUIRrOZoCHxABJwK,spotify:track:27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK,212000,4,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X
0.788,0.936,9,-6.294,1,0.301,0.0229,1.3e-06,0.311,0.844,151.019,audio_features,48lxT5qJF0yYyf2z4wB4xW,spotify:track:48lxT5qJF0yYyf2z4wB4xW,https://api.spotify.com/v1/tracks/48lxT5qJF0yYyf2z4wB4xW,https://api.spotify.com/v1/audio-analysis/48lxT5qJF0yYyf2z4wB4xW,144846,4,Pedro,Jaxomy
0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,audio_features,1Lo0QY9cvc8sUB2vnIOxDT,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/tracks/1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/audio-analysis/1Lo0QY9cvc8sUB2vnIOxDT,265493,4,Fast Car,Luke Combs
0.853,0.822,6,-6.836,0,0.246,0.0841,0.00985,0.166,0.746,157.013,audio_features,0kdqcbwei4MDWFEX5f33yG,spotify:track:0kdqcbwei4MDWFEX5f33yG,https://api.spotify.com/v1/tracks/0kdqcbwei4MDWFEX5f33yG,https://api.spotify.com/v1/audio-analysis/0kdqcbwei4MDWFEX5f33yG,168136,4,Bling-Bang-Bang-Born,Creepy Nuts
0.669,0.265,2,-12.012,1,0.0437,0.878,0.887,0.0949,0.697,172.111,audio_features,7IEIHZwwsNKRFyPwCeLSFN,spotify:track:7IEIHZwwsNKRFyPwCeLSFN,https://api.spotify.com/v1/tracks/7IEIHZwwsNKRFyPwCeLSFN,https://api.spotify.com/v1/audio-analysis/7IEIHZwwsNKRFyPwCeLSFN,133954,4,Aesthetic,Tollan Kim
0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,audio_features,0RiRZpuVRbi7oqRdSMwhQY,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone
0.411,0.619,1,-6.834,1,0.0368,0.62,0.0,0.11,0.337,177.937,audio_features,1bjeWoagtHmUKputLVyDxQ,spotify:track:1bjeWoagtHmUKputLVyDxQ,https://api.spotify.com/v1/tracks/1bjeWoagtHmUKputLVyDxQ,https://api.spotify.com/v1/audio-analysis/1bjeWoagtHmUKputLVyDxQ,186192,4,Saturn,SZA
0.823,0.571,0,-8.145,1,0.125,0.0555,0.819,0.0804,0.456,129.975,audio_features,6eoI54dmDrXerQZPzw0dTt,spotify:track:6eoI54dmDrXerQZPzw0dTt,https://api.spotify.com/v1/tracks/6eoI54dmDrXerQZPzw0dTt,https://api.spotify.com/v1/audio-analysis/6eoI54dmDrXerQZPzw0dTt,168768,4,Chegou a Hora de Ir para Cama (Playback),3 Palavrinhas
0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,audio_features,0pqnGHJpmpxLKifKRmU6WP,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,204347,4,Believer,Imagine Dragons
0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,audio_features,59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,189893,4,WAIT FOR U (feat. Drake & Tems),Future
0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,audio_features,6wsqVwoiVH2kde4k4KKAFU,spotify:track:6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/tracks/6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/audio-analysis/6wsqVwoiVH2kde4k4KKAFU,211582,4,I KNOW ?,Travis Scott
0.84,0.597,8,-7.602,0,0.0615,0.00412,0.000129,0.0903,0.493,98.036,audio_features,6hwGwCfCwHoSJQw7AYPEQu,spotify:track:6hwGwCfCwHoSJQw7AYPEQu,https://api.spotify.com/v1/tracks/6hwGwCfCwHoSJQw7AYPEQu,https://api.spotify.com/v1/audio-analysis/6hwGwCfCwHoSJQw7AYPEQu,172774,4,ANDO,Jere Klein
0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-06,0.111,0.332,107.005,audio_features,0wHFktze2PHC5jDt3B17DC,spotify:track:0wHFktze2PHC5jDt3B17DC,https://api.spotify.com/v1/tracks/0wHFktze2PHC5jDt3B17DC,https://api.spotify.com/v1/audio-analysis/0wHFktze2PHC5jDt3B17DC,173948,4,First Class,Jack Harlow
0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,audio_features,42VsgItocQwOQC3XWZ8JNA,spotify:track:42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA,191701,4,FE!N,Travis Scott
0.573,0.768,0,-5.906,1,0.0333,0.00327,0.019,0.344,0.155,120.991,audio_features,52RgkUwQNKjh3iHhxV3rfZ,spotify:track:52RgkUwQNKjh3iHhxV3rfZ,https://api.spotify.com/v1/tracks/52RgkUwQNKjh3iHhxV3rfZ,https://api.spotify.com/v1/audio-analysis/52RgkUwQNKjh3iHhxV3rfZ,178188,4,Save Your Tears - Live,The Weeknd
0.876,0.197,10,-13.987,0,0.0798,0.622,0.0291,0.288,0.738,57.028,audio_features,4EZ2yyOAYGrULjAaV97mnG,spotify:track:4EZ2yyOAYGrULjAaV97mnG,https://api.spotify.com/v1/tracks/4EZ2yyOAYGrULjAaV97mnG,https://api.spotify.com/v1/audio-analysis/4EZ2yyOAYGrULjAaV97mnG,117981,4,Losing Interest - Original Mix,Goovex
0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,audio_features,4h9wh7iOZ0GGn8QVp4RAOB,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB,148486,4,I Ain't Worried,OneRepublic
0.192,0.936,11,-8.936,0,0.112,2.47e-05,0.92,0.14,0.14,103.665,audio_features,0HxZWYkoh2hmbD1uqlMHMH,spotify:track:0HxZWYkoh2hmbD1uqlMHMH,https://api.spotify.com/v1/tracks/0HxZWYkoh2hmbD1uqlMHMH,https://api.spotify.com/v1/audio-analysis/0HxZWYkoh2hmbD1uqlMHMH,272200,5,Drained of Color,Exhumed
0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,audio_features,4jPy3l0RUwlUI9T5XHBW2m,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/tracks/4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/audio-analysis/4jPy3l0RUwlUI9T5XHBW2m,140533,4,Mood (feat. iann dior),24kGoldn
0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,audio_features,5QDLhrAOJJdNAmCTJ8xMyW,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/tracks/5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/audio-analysis/5QDLhrAOJJdNAmCTJ8xMyW,199054,4,Dynamite,BTS
0.706,0.802,2,-5.628,1,0.09,0.0337,0.102,0.332,0.484,140.186,audio_features,3Zn3fJ40kuNDLtGZ5TCOqa,spotify:track:3Zn3fJ40kuNDLtGZ5TCOqa,https://api.spotify.com/v1/tracks/3Zn3fJ40kuNDLtGZ5TCOqa,https://api.spotify.com/v1/audio-analysis/3Zn3fJ40kuNDLtGZ5TCOqa,63000,4,Looking Like a Wow End of Year 2023,WasteLand
0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,7qEHsqek33rTcFNT9PFqLf,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,182161,4,Someone You Loved,Lewis Capaldi
0.834,0.522,10,-3.574,1,0.0703,0.34,1.59e-06,0.0783,0.854,145.035,audio_features,0QHEIqNKsMoOY5urbzN48u,spotify:track:0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/tracks/0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/audio-analysis/0QHEIqNKsMoOY5urbzN48u,134256,4,Made You Look,Meghan Trainor
0.852,0.964,1,-2.206,1,0.123,0.24,0.00292,0.127,0.247,115.918,audio_features,5ZIutM1j68M7DIjiikuCXR,spotify:track:5ZIutM1j68M7DIjiikuCXR,https://api.spotify.com/v1/tracks/5ZIutM1j68M7DIjiikuCXR,https://api.spotify.com/v1/audio-analysis/5ZIutM1j68M7DIjiikuCXR,85649,4,PHONK BRASILEIRO FRESCO (Slowed + Reverb),DJ MOIGUS
0.785,0.709,5,-6.953,1,0.0808,0.221,3.28e-06,0.144,0.818,95.04,audio_features,2gKNWPBrI2IRBl2RRUtoEb,spotify:track:2gKNWPBrI2IRBl2RRUtoEb,https://api.spotify.com/v1/tracks/2gKNWPBrI2IRBl2RRUtoEb,https://api.spotify.com/v1/audio-analysis/2gKNWPBrI2IRBl2RRUtoEb,260178,4,"Sooseki (From ""Pushpa 2 The Rule"") [TELUGU]",Shreya Ghoshal
0.484,0.53,5,-5.821,1,0.0538,0.154,0.0,0.263,0.323,136.848,audio_features,1kuGVB7EU95pJObxwvfwKS,spotify:track:1kuGVB7EU95pJObxwvfwKS,https://api.spotify.com/v1/tracks/1kuGVB7EU95pJObxwvfwKS,https://api.spotify.com/v1/audio-analysis/1kuGVB7EU95pJObxwvfwKS,219724,4,vampire,Olivia Rodrigo
0.858,0.653,2,-4.878,1,0.0481,0.32,0.0015,0.114,0.557,94.984,audio_features,7HXnsO6Z4CIA4Z34iKAIIw,spotify:track:7HXnsO6Z4CIA4Z34iKAIIw,https://api.spotify.com/v1/tracks/7HXnsO6Z4CIA4Z34iKAIIw,https://api.spotify.com/v1/audio-analysis/7HXnsO6Z4CIA4Z34iKAIIw,189518,4,Back,LOLA
0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,audio_features,26b3oVLrRUaaybJulow9kz,spotify:track:26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/tracks/26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/audio-analysis/26b3oVLrRUaaybJulow9kz,184791,5,People,Libianca
0.896,0.978,5,-0.055,0,0.0549,0.0225,0.382,0.121,0.788,140.013,audio_features,7roNba8ZxkaG1uxfPgL3Py,spotify:track:7roNba8ZxkaG1uxfPgL3Py,https://api.spotify.com/v1/tracks/7roNba8ZxkaG1uxfPgL3Py,https://api.spotify.com/v1/audio-analysis/7roNba8ZxkaG1uxfPgL3Py,202312,4,Jedag Jedug Capcut 2024,Afrian Af
0.681,0.714,1,-4.617,0,0.0309,0.0375,0.0,0.232,0.554,129.976,audio_features,331l3xABO0HMr1Kkyh2LZq,spotify:track:331l3xABO0HMr1Kkyh2LZq,https://api.spotify.com/v1/tracks/331l3xABO0HMr1Kkyh2LZq,https://api.spotify.com/v1/audio-analysis/331l3xABO0HMr1Kkyh2LZq,149668,4,I Don't Wanna Wait,David Guetta
0.798,0.49,11,-7.076,1,0.0486,0.495,0.0,0.0693,0.738,110.011,audio_features,7vbVhQoHCBbPuo32I5MtsK,spotify:track:7vbVhQoHCBbPuo32I5MtsK,https://api.spotify.com/v1/tracks/7vbVhQoHCBbPuo32I5MtsK,https://api.spotify.com/v1/audio-analysis/7vbVhQoHCBbPuo32I5MtsK,176313,4,Abc,J Ross
0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,3tt9i3Hhzq84dPS8H7iSiJ,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,https://api.spotify.com/v1/tracks/3tt9i3Hhzq84dPS8H7iSiJ,https://api.spotify.com/v1/audio-analysis/3tt9i3Hhzq84dPS8H7iSiJ,162638,4,La Bachata,Manuel Turizo
0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,audio_features,4iJyoBOLtHqaGxP12qzhQI,spotify:track:4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber
0.726,0.588,4,-12.406,0,0.0569,0.00168,0.00814,0.0809,0.673,114.988,audio_features,7cYNQkJoyHVhP8Drb2n6d5,spotify:track:7cYNQkJoyHVhP8Drb2n6d5,https://api.spotify.com/v1/tracks/7cYNQkJoyHVhP8Drb2n6d5,https://api.spotify.com/v1/audio-analysis/7cYNQkJoyHVhP8Drb2n6d5,267253,4,Don't Start Now,Dua Lipa
